Key,SourceString
RUBY_ID_ITEM_MATERIAL_KAGAYAKINOJUEKI,"かがやきのじゅえき"
RUBY_ID_ITEM_MATERIAL_NANAIRONOMAYU,"Colorful Cocoon"
RUBY_ID_ITEM_MATERIAL_TIISANAKAIGARA,"ちいさなかいがら"
RUBY_ID_ITEM_MATERIAL_OOKINAKAIGARA,"おおきなかいがら"
RUBY_ID_ITEM_MATERIAL_AKAISANGO,"あかいさんご"
RUBY_ID_ITEM_MATERIAL_KIYOMENOMIZU,"きよめのみず"
RUBY_ID_ITEM_MATERIAL_SABANNANOMIZU,"さばんなのみず"
RUBY_ID_ITEM_MATERIAL_SAZANAMINOSIZUKU,"Rippledrops"
RUBY_ID_ITEM_MATERIAL_TOGEUNI,"とげうに"
RUBY_ID_ITEM_MATERIAL_USINOFUN,"Cowpat"
RUBY_ID_ITEM_MATERIAL_UMANOFUN,"Horse Manure"
RUBY_ID_ITEM_MATERIAL_IKAZUTINOTAMA,"Thunderball"
RUBY_ID_ITEM_MATERIAL_YORUNOTOBARI,"Evencloth"
RUBY_ID_ITEM_MATERIAL_TENSINOSOMA,"てんしのそーま"
RUBY_ID_ITEM_MATERIAL_HOSINOKAKERA,"ほしのかけら"
RUBY_ID_ITEM_MATERIAL_BUDOUEKISU,"ぶどうえきす"
RUBY_ID_ITEM_MATERIAL_SEIJYANOHAI,"Saint's Ashes"
RUBY_ID_ITEM_MATERIAL_NIJIIRONONUNOKIRE,"にじいろのぬのきれ"
RUBY_ID_ITEM_MATERIAL_YAWARAKAINIKU,"やわらかいにく"
RUBY_ID_ITEM_MATERIAL_SIMOFURIMITO,"しもふりみーと"
RUBY_ID_ITEM_MATERIAL_SINSENTAMAGO,"Free-Range Eggs"
RUBY_ID_ITEM_MATERIAL_OISIIMIRUKU,"おいしいみるく"
RUBY_ID_ITEM_MATERIAL_SAKANANOKIRIMI,"さかなのきりみ"
RUBY_ID_ITEM_MATERIAL_OOTORRONOKIRIMI,"おおとろのきりみ"
RUBY_ID_ITEM_MATERIAL_GOKUJOSORUTO,"ごくじょうそると"
RUBY_ID_ITEM_MATERIAL_KOKUUMASOSU,"こくうまそーす"
RUBY_ID_ITEM_MATERIAL_PIRIKARAPEPPA,"ぴりからぺっぱー"
RUBY_ID_ITEM_MATERIAL_DERISYASUOIRU,"でりしゃすおいる"
RUBY_ID_ITEM_MATERIAL_SYAKUSUKIN,"しゃーくすきん"
RUBY_ID_ITEM_MATERIAL_WERUNARUSYERU,"うぇなーるしぇる"
RUBY_ID_ITEM_MATERIAL_DOWATYAKAOIRU,"どわちゃかおいる"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIKATATEKEN,"おうごんのかざりかたてけん"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIRYOTEKEN,"おうごんのかざりりょうてけん"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARITANKEN,"おうごんのかざりたんけん"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIYARI,"おうごんのかざりやり"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIONO,"おうごんのかざりおの"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIHANMA,"おうごんのかざりはんまー"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARITUME,"おうごんのかざりつめ"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIBUMERAN,"おうごんのかざりぶーめらん"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIMUTI,"おうごんのかざりむち"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARISUTIKKU,"おうごんのかざりすてぃっく"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIRYOTETUE,"おうごんのかざりりょうてつえ"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIKON,"おうごんのかざりこん"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIOUGI,"おうごんのかざりおうぎ"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIYUMI,"おうごんのかざりゆみ"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARITATE,"おうごんのかざりたて"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIKABUTO,"おうごんのかざりかぶと"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIYOROISITA,"おうごんのかざりよろいした"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIYOROIUE,"おうごんのかざりよろいうえ"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIKOTE,"おうごんのかざりこて"
RUBY_ID_ITEM_MATERIAL_OUGONNOKAZARIKUTU,"おうごんのかざりくつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HAJIMETENOBUKIKAJI,"はしめてのぶきかじ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BASUTAADOSOHDONOHON,"ばすたーどそーどのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_WESUTANREIPIANODENKI,"うぇすたんれいぴあでんき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HAJYANOTURUGINOSYO,"はじゃのつるぎのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SENSINOKENNOMONOGATARI,"せんしのけんのものがたり"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HAYABUSANOKENNNOSYO,"はやぶさのけんのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_JITUROKUMAKENNOTUKURIKATA,"じつろく！まけんのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DORAGONKIRAANOHON,"どらごんきらーのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PURATINASOHDONOHON,"ぷらちなそーどのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ZONBIKIRAANOHON,"ぞんぶきらーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HONOONOTURUGINOSYO,"ほのおのつるぎのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MIRAKURUBUKINOKISEKI,"みらくるぶきのきせき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_METASURANOKENNORESIPI,"めたすらのけんのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ONIKISUNOMAKENNOHON,"おにきすのまけんのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HOSIKUZUNOTURUGINOHON,"ほしくずのつるぎのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_RAITONINGUSOHDONOSYO,"らいとにんぐそーどのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ZANTETUMARUNOSYO,"ざんてつまるのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TENMEIKENSYO,"てんめいけんしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_OOBASAMIDUKURINOHINTO,"おおばさみづくりのひんと"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TAIMANOTATINOSYO,"たいまのたちのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BURADDOEJJINOREKISI,"ぶらっどえっじのれきし"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KURESENTOEJJINOHON,"くれせんとえっじのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ZANYANOTATINOSYO,"ざんやのたちのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PURATINABUREDONOHON,"ぷらちなぶれーどのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DEMONBASUTANOHON,"でーもんばすたーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DORAGONBASUTANOHON,"どらごんばすたーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KINGUBUREDONORESIPI,"きんぐぶれーどのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TAIGOKUKENNOSINJITU,"たいごくけんのしんじつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_METASURANOOTAIKENNOHON,"めたすらのたいけんのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TENMABUGUJITEN,"てんまぶぐじてん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FOSUBUREDONOHIHOU,"ふぉーすぶれーどのひほう"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ENPAIABUREDONOSYO,"えんぱいあぶれーどのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_YOUSEIOUTOHISUINOMAHOU,"ようせいおうとひすいのまほう"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KEIOSUNOGISIKINOSYO,"けいおすのぎしきしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ANSATUBUKINOREKISI,"あんさつぶきのれきし"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_IGURUDAGANOSAKUSEIJUTU,"いーぐるだがーのさくせいじゅつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ZOKUANSATUBUKINOREKISI,"ぞくあんさつぶきのれきし"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_YORUNOPAPIYONNOHIMITU,"よるのぱぴよんのひみつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SODOBUREIKANOHON,"そーどぶれいかーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KOHRINOYAIBANOSYO,"こおりのやいばのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_GURADYUSUNORESIPI,"ぐらでぃうすのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SINANSATUBUKINOREKISI,"しんあんさつぶきのれきし"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SARAMANDANORESIPI,"さらまんだーのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_OUKENONAIHUZENSYU,"おうけのないふぜんしゅう"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FAUKONDAGANOHON,"ふぁるこんだがーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KOGARASINODAGANOHON,"こがらしのだがーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SAUZANDODAGANOSEIHOU,"さうざんどだがーのせいほう"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SEIHOUNONAIFUNOHEKIGA,"せいおうのないふのへきが"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_RAITONINGUDAGANOSYO,"らいとにんぐだがーのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SUISYOUKENTOUTURONAMAJYO,"すいしょうけんとうつろなまじょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DOKURYUTOUBATUTAINOKIROKU,"どくりゅうとうばつたいのきろく"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HAJIMETEMNOMOKKOUJUTU,"はじめてのもっこうじゅつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FEZASUTIKKUNOHON,"ふぇざーすてぃっくのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SURATAWANOTUBUYAKI,"すらたわーのつぶやき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAJIKARUSUTIKKUNOHON,"まじかるすてぃっくのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MATEKINOSUTIKKUMONOGATARI,"まてきのすてぃっくものがたり"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAPOREENANORAKUGAKI,"まぽれーなのらくがき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DORAGONSUTIKKU,"どらごんすてぃっくのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PERORRINSUTEKKINORESIPI,"ぺろりんすてっきのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PARASORUSUTIKKUNOHON,"ぱらそるすてぃっくのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TENSINOTAKUTONORESIPI,"てんしのたくとのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_YUGUDORASIRUNOHON,"ゆぐどらしるのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_AKUMANOTAKUTONOHIMITU,"あくまのたくとのひみつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_GOSIKKUPARASORURESIPI,"ごしっくぱらそるれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TAITANIASUTEKKINOSYO,"たいたにあすてっきのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HIKARINOTAKUTONOHON,"ひかりのたくとのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_YUMENOSUTIKKUMONOGATARI,"ゆめのすてぃっくものがたり"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_NAMIDANOTAKUTOSUTORI,"なみだのたくとすとーりー"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_YOUSEINOTUENOTUKURIKATA,"ようせいのつえのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PIORANOTUENOTUKURIKATA,"ぴおらのつえのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAGUMANOTUENORESIPI,"まぐまのつえのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_RUNSUTAFFUNOHON,"るーんすたっふのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SEIREINOTUENOSYO,"せいれいのつえのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KOHRINOTUENORESIPI,"こおりのつえのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAGANNOTUENOTUKURIKATA,"まがんのつえのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SEIRENNOUTA,"せいれーんのうた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FUKUINNOTUENOSYO,"ふくいんのつえのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_AKUWANDONOHON,"あーくわんどのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KENJYANOTUENOTUKURIKATA,"けんじゃのつえのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MEGAMINOTUENOMONOGATARI,"めがみのつえのものがたり"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DORAGONNOTUENOTUKURIKATA,"どらごんのつえのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HIKARINOTUENOHON,"ひかりのつえのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FUSISYANOYOAKE,"ふししゃのよあけ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_IRISUNOSYUKI,"いーりすのしゅき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BATORUFOKUNOHON,"ばとるふぉーくのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_INADUMANOYARINORESIPI,"いなずまのやりのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PARUTIZANTOWATASI,"ぱるちざんとわたし"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_GURAKOSUNONIKKI,"ぐらこすのにっき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SAJINNOYARINORESIPI,"さじんのやりのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PURATINANOYARINOHON,"ぷらちなのやりのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DEMONSUPIANOTUKURIKATA,"でーもんすぴあのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_RAIJINNOYARINOTUKURIKATA,"らいじんのやりのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_EIYUUNOYARINOMONOGATARI,"えいゆうのやりのものがたり"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_OSEANOSUNOINORI,"おせあのすのいのり"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_METASURANOYARINORESIPI,"めたすらのやりのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SEIKISINOYARINOSYO,"せいきしのやりのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KISINNOMASOUNOHON,"きしんのまそうのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SERAFIMUNOUTA,"せらふぃむのうた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ATENANOKEIFU,"あてなのけいふ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BURADDOHISUTORI,"ぶらっどひすとりー"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BATORUAKKUSUSAKUSEIJUTU,"ばとるあっくすさくせいじゅつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KARUSADORAAKKUSUNOSYO,"かるさどらあっくすのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MUNAKKUSUNONAZO,"むーんあっくすのなぞ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TATUJINNOONONOHON,"たつじんのおののほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KINGUAKKUSUNOSYO,"きんぐあっくすのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_EKURIPUSUAKKUSUNOHON,"えくりぷすあっくすのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SYAMANAKKUSUNOSYO,"しゃーまんあっくすのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FUBUKINOONONOTUKURIKATA,"ふぶきのおののつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KAIZAAKKUSUNOHON,"かいざーあっくすのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HAKAINOONONOTUKURIKATA,"はかいのおののつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HASYANOONONOSYO,"はしゃのおののしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_GURETOAKKUSUNOHON,"ぐれーとあっくすのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FUNSAINOOONATANOSYO,"ふんさいのおおなたのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TAIYOUNOONOWOMOTOMETE,"たいようのおのをもとめて"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DYUKUAKKUSUSENKI,"でゅーくあっくすせんき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KYOUKOKUNOVARANGA,"きょうこくのヴぁらんが"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SEREMONIRODDONOHON,"せれもにーろっどのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MADOROMINOKONNOSYO,"まどろみのこんのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KURASSYURODDONOHON,"くらっしゅろっどのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_REINIRODDONORESIPI,"れいにーろっどのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_RASETUNOKONNOTUKURIKATA,"らせつのこんのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ROUGABOUNOTUKURIKATA,"ろうがぼうのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_YASYANOKONNOTUKURIKATA,"やしゃのこんのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DORAGONRODDONORESIPI,"どらごんろっどのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_NITIRINNOSYO,"にちりんのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HAKUJYANOKONNOTUKURIKATA,"はくじゃのこんのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_NAGEKINOKMONNOTUKURIKATA,"なげきのこんのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SYURANOKONNORESIPI,"しゅらのこんのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SYENRONRODDONOHON,"しぇんろんろっどのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ONMYOUDOUNOHON,"おんみょうどうのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HIKARITOYAMINOMOKUSIROKU,"ひかりとやみのもくしろく"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_OSIETEDEMON,"おしえてでーもん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KOAKUMANOREIRUJYUTU,"こあくまのれいるじゅつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KUUROHYOUNOTUMENOHIMITU,"くろひょうのつめのひみつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HAYABUSANOTUMENOSYO,"はやぶさのつめのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HONOONOTUMENOTUKURIKATA,"ほのおのつめのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KOHRINOTUMENOHIMITU,"こおりのつめのひみつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DORAGONKURONOSYO,"どらごんくろーのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_AKUMANOTUMENOHIMITU,"あくまのつめのひみつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PURATINAKURONOHON,"ぷらちなくろーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAJUNOTUMENOTUKURIKATA,"まじゅうのつめのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KOBUDOUNOSUSUME,"こぶどうのすすめ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FARUKONKURONOHON,"ふぁるこんくろーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MEIJUNOTUMENOHIJUTU,"めいじゅうのつめのひじゅつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_RYUOUNOTUMENODENSETU,"りゅうおうのつめのでんせつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KURISUTARUKURONOHON,"くりすたるくろーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ARUSENCHONOKOUKAINISSI,"あるせんちょうのこうかいにっし"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SOUENDEN,"そうえんでん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MONINGUSUTANOHON,"もーにんぐすたーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PAISONWIPPUNOSYO,"ぱいそんうぃっぷのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BISUTOWIPPUNOHIMITU,"びーすとうぃっぷのひみつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SAIDOWAINDANOSYO,"さいどわいんだーのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MIWAKUNOHONNOTUKURIKATA,"みわくのりぼんのつくりかた"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DORAGONTEIRUNOSYO,"どらごんているのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SUKOPIONTEIRUNOHON,"すこーぴおんているのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BASUTAWIPPUNOHON,"ばすたーうぃっぷのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_AKUMANOMUTINOHIMITU,"あくまのむちのひみつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KARUBERONANOKIROKU,"かるべろーなのきろく"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MUTIMUTIJYOUOUSAMANONIKKI,"むちむちじょうおうさまのにっき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SAPENTOWIPPUNOHON,"さーぺんとうぃっぷのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAJINNOMUTINORESIPI,"まじんのむちのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TORAIDENTOTEIRUNOSYO,"とらいでんとているのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ARUFUNANORINOSYUKI,"あるふなのりのしゅき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SYARUWIFURIZU,"しゃるうぃふりーず"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_NANAHOSINOOUGINOSYO,"ななほしのおうぎのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KUJYAKUNOMAKIMONO,"くじゃくのまきもの"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HEBINOOUGINOHON,"へびのおうぎのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAJIKKUFANNOHON,"まじっくふぁんのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HOSINOOUGINORESIPI,"ほしのおうぎのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MASYONOOUGINOHON,"ましょうのおうぎのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_REINBOFANNOHON,"れいんぼーふぁんのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TUKINOOUGINORESIPI,"つきのおうぎのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BASYOUSENNOHON,"ばしょうせんのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TAIYOUNOOUGINORESIPI,"たいようのおうぎのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TENKATAIHEINOSYO,"てんかたいへいのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_HISSATUNOOUGINOHON,"ひっさつのおうぎのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_FURINKAZANNOSYO,"ふうりんかざんのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KAREIDOSUKOPUNORESIPI,"かれいどすこーぷれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SISYUUTUISOUNOAI,"ししゅうついそうのあい"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_SEIRANNOOUGIEMAKI,"せいらんのおうぎえまき"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_WOHANMANORESIPI,"うぉーはんまーのれしぴ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BATORUSUTANPANOHON,"ばとるすたんぱーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_ONINOKANABOUMONOGATARI,"おにのかなぼうものがたり"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BONKURASYANOSYO,"ぼーんくらっしゃーのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAJIKKUTONKATINOHON,"まじっくとんかちのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BORUKANOHANMANOSYO,"ぼるかのはんまーのしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_TUNDORAHANMANOHON,"つんどらはんまーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_PURATINAHANMASAKUSEIJUTU,"ぷらちなはんまーさくせいじゅつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_GURETOHANMASAKUSEIHOU,"ぐれーとはんまーさくせいほう"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_KYOJINNOHANMANOHON,"きょじんのはんまーのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MEGATONHANMASAKUSEISYO,"めがとんはんまーさくせいしょ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_GODONHEDDONOSAKEBI,"ごーどんへっどのさけび"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_MAJINNOKANADUTINOHON,"まじんのかなづちのほん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_DAITIKUDAKIRETUDEN,"だいちくだきれつでん"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_BARETTOHANMASAKUSEIJUTU,"ばれっとはんまーさくせいじゅつ"
RUBY_ID_ITEM_RECIPE_BLACKSMITH_YASASIITETTUINOKUDASIKATA,"やさしいてっついのくだしかた"
